IndexCol,TBE01AUG08,TBE01OCT07,TBE02AUG07,TBE02FEB08,TBE02JUL07,TBE04JUL08,TBE04OCT08,TBE05AUG08,TBE05JAN08,TBE05JUL07,TBE05NOV07,TBE06NOV07,TBE07NOV07,TBE08AUG08,TBE08NOV07,TBE09AUG07,TBE09NOV07,TBE09SEP08,TBE10JUL07,TBE10NOV07,TBE10OCT08,TBE10SEP07,TBE11NOV07,TBE12AUG08,TBE12JUL07,TBE13JUN08,TBE14NOV07,TBE15AUG08,TBE15JUL08,TBE15NOV07,TBE16JUL07,TBE16NOV07,TBE16OCT07,TBE17NOV07,TBE17SEP07,TBE18JUL07,TBE18NOV07,TBE19AUG08,TBE19JUN07,TBE19JUN08,TBE20AUG07,TBE20SEP08,TBE21AUG08,TBE21JUN07,TBE22MAY08,TBE22OCT07,TBE23AUG07,TBE24JUN08,TBE24SEP07,TBE25AUG08,TBE25JUL07,TBE26MAY08,TBE27AUG07,TBE27JUL07,TBE27JUN07,TBE28SEP08,TBE29JUL08,TBE29JUN07,TBE29MAY08,TBE29OCT07,TBE30APR08,TBE31AUG08,TBE31JUL07
11,0.01985848525842905,0.0,0.005084443211746151,0.0,0.0,0.004246156714480255,0.0,0.03658947110930205,0.0,0.008160483754859142,0.0,0.0,0.0,0.023720281079534944,0.0012236567872901242,0.0032689984269015245,0.0,0.006969079697381101,0.013104062860802098,0.0,0.006268114911792693,0.0,0.0,0.013481004173599516,0.0055554250975819175,0.004421484786717227,0.0,0.015203205997143926,0.009049481142065737,0.0,0.005197981327432482,0.0,0.0,0.0,0.0,0.0054504566283849355,0.0,0.018881022100581145,0.004940897989748786,0.004086423333769969,0.0015902662972936048,0.0022336200476084883,0.008870094898763522,0.005294686716149093,0.0,0.0,0.007015339982693873,0.002518361013783663,0.0,0.014334651902376549,0.006863381172057309,0.0,0.005537211692586661,0.004573570701164244,0.0,0.0031942147861934197,0.07432748794096412,0.0,0.0,0.0,0.0,0.017783344819149245,0.004985735600839141
12,0.013116349395992578,0.0013660440492607212,0.0,0.008643053652013276,0.0,0.02995927453837721,0.007814839864488707,0.002045886444580127,0.024773327918852846,0.0,0.016846665368116513,0.018884363812334826,0.02287536486378643,0.0070413344623930126,0.019301862463466837,0.0,0.01762281461641015,0.008227165640894422,0.0,0.019808992847506198,0.0106038286562515,0.0018061893202140661,0.007664027303624427,0.007842627675128262,0.0,0.02304324162131534,0.013680271360102463,0.008320662473154057,0.015449845264801434,0.016341498721762507,0.0,0.01855666493718673,0.011560319834983493,0.025008370039459757,0.012218299494109209,0.0,0.02301178120478344,0.00840220170857875,0.0,0.019010956233997525,0.0021305523306495437,0.008561822954691534,0.004571014958518474,0.0,0.0740801063594439,0.013760866833571925,0.0018832319318827769,0.01849343055648176,0.009215145842646863,0.00554046882546367,0.0,0.07259582981551417,0.0,0.0,0.0,0.016466157480083246,0.0029908688400798284,0.0,0.04824821463240578,0.010995751425042239,0.01784141203603221,0.006787053334248007,0.0
13,0.01349204128272566,0.004372278249419429,0.020588074824170258,0.050621530609035785,0.005246137429059404,0.07026953586448284,0.17050889196226804,0.006288638145589573,0.051206354644458545,0.03416358720865127,0.12094074745801595,0.12445545612898665,0.11651711296943922,0.00971409149856167,0.17007853282190669,0.007230474456576561,0.16281616548023645,0.025600907016200783,0.011031130831074645,0.1847925231213191,0.027822628728365034,0.0019256733002389803,0.22627980858990757,0.010973461603032954,0.03728111841233339,0.12647158880313858,0.22167959095866566,0.011119887566024667,0.04637021482549957,0.2265403563139448,0.028083161486735026,0.22558660031267097,0.10696559942647019,0.20916774339529043,0.031596087316506434,0.011876476050979684,0.173260923938704,0.017008059156396103,0.013896677952680509,0.1442513548923715,0.013524621507994649,0.01833692968908381,0.0046968868315650746,0.01054234619497737,0.11266190755168075,0.06563077446748586,0.019986815687207657,0.07140407227768321,0.03100911797553952,0.019082283694057987,0.01222567582562609,0.0766016673767224,0.030794930085496726,0.0,0.002667689246679597,0.025692497691267434,0.007114318537859338,0.00296960392418263,0.12660372773571654,0.19573389269086902,0.13101906522655665,0.013566628876724772,0.007875520778150041
14,0.011809097169734115,0.008244796747395486,0.004731638392468142,0.008562536092604907,0.05094860489863649,0.015779244268273988,0.009447882051684614,0.009991330527610495,0.019531096503445984,0.0307427492761274,0.023358352335913272,0.027736917082715785,0.03173794640626262,0.0083334322687059,0.03190419988533595,0.005650706350441241,0.03399648547856653,0.009700883624126098,0.02356837249599589,0.016769343701470492,0.018730921143032053,0.056941686359069925,0.008229515711762794,0.005661713638661295,0.02461333638396164,0.014648645553008637,0.00858326412583424,0.005342527117416345,0.010552007086787702,0.011933856088777558,0.013270518182320808,0.012148501446303065,0.021144129149419044,0.012557620046730762,0.029086942829574032,0.01300466781261838,0.005442790093143718,0.003243878294752487,0.02858812707408534,0.019788158373207812,0.00607058804766667,0.012088963985868744,0.003443302206632085,0.0300391058961773,0.009584078471660576,0.03308008270137782,0.010042521179239403,0.007990667325317112,0.0403608917417561,0.00463941046297842,0.0031702667732482195,0.012296795482008545,0.024102860248335974,0.002756232416906565,0.04005484832113569,0.010698633171970924,0.010147876964114,0.0517044562382329,0.015285341267616867,0.02573900047972903,0.006031695349429936,0.00880273364947414,0.004252581864696384
15,0.009551717809540063,0.0,0.007953725869446366,0.0,0.0010657929832511373,0.0,0.03211978888298349,0.008180351818423066,0.0,0.0,0.0,0.0,0.0,0.013092413276703652,0.0,0.009736581365884536,0.0,0.017088434185165848,0.0012658436986408928,0.0,0.016989671420491948,0.0,0.0,0.023314580192619398,0.001486553847084767,0.0,0.0,0.02203351748427284,0.0,0.0,0.003763973569443933,0.0,0.0,0.0,0.0,0.0037987059554233787,0.0,0.01405806532777986,0.0,0.0,0.011131864081055232,0.02484381571616108,0.02918158712157515,0.0,0.0,0.0,0.021023009069848657,0.0,0.0015601008755935031,0.015423925543276677,0.0036639494496698427,0.0,0.0195142137455117,0.01311257714599123,0.0,0.02295492854069552,0.004486303260119743,0.0,0.0,0.0,0.0,0.01798972464711596,0.012093541544513862
16,0.008941462451778749,0.012334472127191581,0.0023975823857967328,0.0017536676011812161,0.07162517939928098,0.012042114999237862,0.0037218034469519256,0.006564802776354727,0.0024024750451373937,0.0380489833789253,0.0038078294836873,0.005370072211049813,0.0051792018056787455,0.003997787897102429,0.0053946877288469555,0.0025022655669071432,0.005859769606036321,0.0,0.037885838772102866,0.002829043085305488,0.004524334367943012,0.013652327217702355,0.0024698383239758525,0.0015709712490318568,0.04474670512802411,0.0049437412500219794,0.0015138931969862221,0.0011569180872872354,0.011611351117428916,0.0015835435973948894,0.01980890123839024,0.001215704263212587,0.0077366793131655245,0.0017346605727210549,0.005936841291531437,0.023226312804645162,0.0014378824600968434,0.0,0.04154168681409734,0.017524621480683292,0.0,0.0024917298946639504,0.0,0.05789648388950676,0.0,0.009177272395535247,0.0,0.0056312701518789615,0.010908975677617302,0.0,0.0033059603111482596,0.0,0.0024041625160324503,0.0033178860749125817,0.05813783168343785,0.002882682346842685,0.009486204218695787,0.07859301645142103,0.0,0.007401659895561443,0.0,0.0,0.0025573889400964237
17,0.009903025009449815,0.0,0.002471967463069271,0.0026305014017718236,0.0,0.0046434873950854105,0.015186135561074001,0.0,0.002492339367523735,0.0037868535137815743,0.0017360332553864452,0.0016514792562999758,0.0015180824119410134,0.008245235295465662,0.0,0.0017528875068286947,0.0,0.017541313063798417,0.002403888484559198,0.0,0.005178804758599101,0.0,0.0,0.009967998860800124,0.0023103354450824337,0.009125681057859094,0.0,0.009930723791757834,0.006643552105242395,0.0,0.003393515889189189,0.0,0.0024961712083574907,0.0,0.004201867977513808,0.0,0.0,0.013837707697412127,0.0,0.008762310740341644,0.004950507610073403,0.016760120045663348,0.006273467095765713,0.0,0.0050682893044135344,0.002892336752642868,0.006623548648413027,0.003818848757745905,0.0064615252316295516,0.01283131587815474,0.0,0.00541317375018541,0.007977596542452581,0.0,0.0,0.039627957743050155,0.0038833267156554623,0.0,0.004437341192346363,0.0,0.0,0.010881884883261014,0.0
18,0.008248131449164356,0.0,0.010571079893800057,0.04625737348844056,0.0017765897763774119,0.018192902179155368,0.015325887993848434,0.0,0.0497324046258782,0.007765673241509492,0.04197431250965757,0.045100865644310574,0.04565493726768475,0.0054504868034478135,0.049205214123027474,0.006011881922965366,0.05539507604450996,0.015846673930442288,0.004575175179032422,0.056871197416953,0.013343874452207452,0.0015997810762007863,0.04836232364527935,0.007390444869663441,0.008319081380541138,0.014757860108568254,0.04864139842507079,0.005586321895843149,0.027842168014529354,0.04593376388175562,0.009067006443977484,0.03324689635651789,0.044430212611448076,0.04348254553341099,0.04315343625853369,0.003040876078723557,0.07070358409160496,0.009304250370849042,0.002994035205995518,0.02429187749132529,0.028863365917469564,0.01593159662201912,0.005329223115132335,0.0027094101501878953,0.02384735784109951,0.03567102946736601,0.02671700486683866,0.03577525295107822,0.03579986143171169,0.010855090546020532,0.003207732575517433,0.019403360904165133,0.036182900453202584,0.0,0.0,0.013233504780395183,0.0028094420589097123,0.0,0.03434633082510047,0.05243155156773714,0.023395317632081948,0.006421797524590828,0.0029299162249610605
19,0.0075330056123442,0.0,0.008510145407402327,0.0,0.0,0.0,0.035968211338365044,0.005255112884281509,0.0,0.0,0.0,0.0,0.0,0.009777494807273438,0.0,0.007955243630403373,0.0,0.011769465742926258,0.0,0.0,0.018523944621461345,0.0,0.0,0.015810809621621753,0.0012333213871942624,0.0,0.0,0.010823205514736057,0.0,0.0,0.0036862687517002254,0.0,0.0,0.0,0.0,0.0033001306535596743,0.0,0.011109115678195603,0.0,0.0,0.010028819363016325,0.014543574042783667,0.015672784729996628,0.0,0.0,0.0,0.025162714792877145,0.0,0.0019266820157631992,0.014111148891100534,0.0048161732895523795,0.0,0.022338742955768744,0.012289804014606534,0.0,0.016067096190338626,0.0,0.0,0.0,0.0,0.0,0.014546978215314088,0.008175846679263922
20,0.007358646938698112,0.0,0.01377244671156225,0.0,0.005708904665325647,0.005375908370207499,0.0012982709908478558,0.011831296189628592,0.0,0.0025512309833469306,0.0,0.0,0.0,0.013409915753999364,0.0,0.0028065406821263282,0.0,0.0034197146493258855,0.001837067288678347,0.0,0.0,0.0012136473081472803,0.0,0.02474888860012701,0.0027120746592582865,0.00230506610761338,0.0,0.02170794264551823,0.0023897057678799586,0.0,0.00305874220877306,0.0,0.0,0.0,0.0013618980513807096,0.005445406866734312,0.0,0.01226014945520698,0.0012279944976964065,0.0017732819007379025,0.004481481629151234,0.00279803609582732,0.01407344614084926,0.0016456479345576293,0.0,0.0,0.0033572384052705556,0.0020827767298175395,0.0,0.006834422546149446,0.022424918294209034,0.0,0.003535011638082094,0.033844586153378875,0.017203957495829796,0.0014957586220228816,0.006535355875636635,0.011767761831741788,0.0,0.0,0.0,0.009560736087812252,0.016315782900390294
21,0.00732541668075688,0.0,0.006839155574061278,0.0,0.030667409466474047,0.00532645199145674,0.0043245798950804866,0.007725292683677594,0.002126861934578555,0.012454128073459069,0.0012664372138814072,0.0025786884182926774,0.0026382954032824926,0.007923414634281029,0.0023312107712379067,0.010376497211332096,0.001812851459009793,0.006385232941973402,0.012053366754238057,0.001303832682423886,0.004295205716321432,0.0035030033924310835,0.0,0.006317210706604488,0.015096890657894308,0.00229764665279492,0.0,0.010268164826010178,0.006633008590945636,0.001081164601845864,0.007886674233421974,0.0015405337574768106,0.0,0.0,0.002525025345576982,0.009352417498852114,0.0016277423095380865,0.0033371862394578978,0.018594974803338837,0.0033014363055824955,0.004412541334273803,0.010394743269044155,0.010573539342122181,0.022403439950798517,0.0,0.0,0.006293491439687999,0.002712366983263455,0.0020686568458340234,0.004519426556655029,0.004569733558415942,0.0,0.007801335000086666,0.0042640505017626255,0.023579807336849484,0.005204203389714691,0.006634072573611241,0.026804839213711115,0.0011889483353004385,0.0015666669162156756,0.0011655750116948455,0.008286079649897735,0.007689257135717723
22,0.0068267253466419466,0.001309835905931095,0.006873069505950634,0.0,0.024659682316940545,0.009989721938042451,0.014792092182152269,0.005287475644159745,0.005332095737793202,0.015148693829885937,0.008458145019244323,0.011671581086249147,0.013035335306794854,0.003939442716833436,0.011709527905665169,0.010536600512088521,0.012331806418972925,0.007573204575715965,0.008507031089603947,0.008668005237827554,0.027148537028967645,0.0310835348918573,0.00227506843851366,0.0032997024800340007,0.01038243126954729,0.004508440977821465,0.003474049689316698,0.0027667173114906732,0.006140952871285615,0.005241906831449992,0.007018347977283672,0.006455444110856345,0.00514278336621601,0.006464517892129261,0.016127348725789522,0.010864719113677387,0.007376572899081371,0.0015442925580599007,0.01579905588548173,0.007797370534722784,0.0064853896957094296,0.01446625455541997,0.003845660762941455,0.02016124845710963,0.0018574303311380172,0.005799798784478571,0.007293192276613674,0.00865529970789731,0.007477878782370873,0.002545559354640423,0.005227449115091232,0.0,0.01578411873227338,0.004358360620423342,0.02389127876248338,0.014001682855367422,0.007390462343345752,0.029235219716460686,0.0023047974273408896,0.008600837557379433,0.003207976437092547,0.005325018606877278,0.008654755978736215
23,0.0071972375281398855,0.006991168984794017,0.00827935737932681,0.007549265408665141,0.0234836036523373,0.007973394707766228,0.015143044134931515,0.007570230498381537,0.004523316836316131,0.013230951352561948,0.003387743808884542,0.003189781320316887,0.004389187704344419,0.006051078814310642,0.0026795191812649323,0.01420006079772377,0.002756795446393111,0.007400782936166419,0.014984843333811901,0.002849096548643269,0.01186973058811673,0.011084096745379907,0.0033684027582939757,0.004475153774268137,0.01991923581624012,0.018607021788297057,0.004401897119300388,0.0049728403961844065,0.012870281082145937,0.003486658757163881,0.01012250332387789,0.002871372147848827,0.005459699417506495,0.003914574929123707,0.014922922964686867,0.00878173166338647,0.003597057414043581,0.0038934326003666015,0.02087043005101515,0.016077211172254996,0.006457117650491556,0.007589629009104573,0.003926015986094597,0.027224953262865767,0.0037052980560509322,0.009279229350876704,0.0053931326248372385,0.004372089644987128,0.013579792035517397,0.003893623739677704,0.007753322003418479,0.004008715844069833,0.008199282535000322,0.010037838514908769,0.014482713586108772,0.005801642992753061,0.011037665750535476,0.02635155113821269,0.0037012824755601535,0.003881214661227305,0.002033138604429571,0.005226579077521546,0.009491212542401003
24,0.005987086223087548,0.009138794578633848,0.0,0.0,0.0,0.0,0.006742409749100337,0.009264553829846976,0.0,0.0,0.0033111520814140456,0.0027266645396085694,0.002724155097389343,0.008103872753833428,0.0018578872162892661,0.0,0.002309103203773579,0.008362983468727042,0.0,0.0018486507166494714,0.0,0.131225657912295,0.001586816436415892,0.0025308797107566035,0.0,0.0,0.0018088672316666835,0.006137878637855271,0.0,0.0010897944901231945,0.0,0.0,0.009795499205853512,0.002364235094241675,0.06068094075928153,0.0,0.0,0.009679970228905958,0.0,0.0,0.006196072432979851,0.010276197528110577,0.008650212807595745,0.0,0.0,0.009652886614848429,0.003951666240433013,0.0,0.03222975596797027,0.013793545258861482,0.0,0.0,0.0059217736530713895,0.0,0.0,0.004952414910667793,0.01398851409359463,0.0,0.0,0.003493484382095147,0.0,0.01623237133167803,0.0
