,TBE01AUG08,TBE01OCT07,TBE02AUG07,TBE02FEB08,TBE02JUL07,TBE04JUL08,TBE04OCT08,TBE05AUG08,TBE05JAN08,TBE05JUL07,TBE05NOV07,TBE06NOV07,TBE07NOV07,TBE08AUG08,TBE08NOV07,TBE09AUG07,TBE09NOV07,TBE09SEP08,TBE10JUL07,TBE10NOV07,TBE10OCT08,TBE10SEP07,TBE11NOV07,TBE12AUG08,TBE12JUL07,TBE13JUN08,TBE14NOV07,TBE15AUG08,TBE15JUL08,TBE15NOV07,TBE16JUL07,TBE16NOV07,TBE16OCT07,TBE17NOV07,TBE17SEP07,TBE18JUL07,TBE18NOV07,TBE19AUG08,TBE19JUN07,TBE19JUN08,TBE20AUG07,TBE20SEP08,TBE21AUG08,TBE21JUN07,TBE22MAY08,TBE22OCT07,TBE23AUG07,TBE24JUN08,TBE24SEP07,TBE25AUG08,TBE25JUL07,TBE26MAY08,TBE27AUG07,TBE27JUL07,TBE27JUN07,TBE28SEP08,TBE29JUL08,TBE29JUN07,TBE29MAY08,TBE29OCT07,TBE30APR08,TBE31AUG08,TBE31JUL07
11,0.01985848525842905,0.0,0.005084443211746151,0.0,0.0,0.0042461567144802545,0.0,0.03658947110930205,0.0,0.008160483754859142,0.0,0.0,0.0,0.023720281079534944,0.0012236567872901242,0.0032689984269015245,0.0,0.006969079697381101,0.013104062860802098,0.0,0.0062681149117926925,0.0,0.0,0.013481004173599516,0.005555425097581918,0.004421484786717228,0.0,0.015203205997143926,0.009049481142065736,0.0,0.005197981327432482,0.0,0.0,0.0,0.0,0.005450456628384936,0.0,0.018881022100581145,0.004940897989748786,0.004086423333769969,0.0015902662972936048,0.0022336200476084887,0.008870094898763522,0.005294686716149093,0.0,0.0,0.007015339982693872,0.002518361013783663,0.0,0.014334651902376547,0.006863381172057309,0.0,0.005537211692586661,0.004573570701164244,0.0,0.0031942147861934197,0.07432748794096412,0.0,0.0,0.0,0.0,0.017783344819149245,0.00498573560083914
12,0.013116349395992578,0.0013660440492607212,0.0,0.008643053652013276,0.0,0.029959274538377212,0.007814839864488707,0.002045886444580127,0.024773327918852846,0.0,0.016846665368116513,0.018884363812334826,0.02287536486378643,0.0070413344623930126,0.01930186246346684,0.0,0.01762281461641015,0.008227165640894422,0.0,0.0198089928475062,0.0106038286562515,0.001806189320214066,0.007664027303624426,0.007842627675128262,0.0,0.023043241621315342,0.013680271360102464,0.008320662473154057,0.015449845264801434,0.01634149872176251,0.0,0.01855666493718673,0.011560319834983492,0.02500837003945976,0.012218299494109209,0.0,0.023011781204783442,0.00840220170857875,0.0,0.019010956233997525,0.002130552330649544,0.008561822954691534,0.004571014958518475,0.0,0.0740801063594439,0.013760866833571923,0.0018832319318827766,0.018493430556481758,0.009215145842646865,0.00554046882546367,0.0,0.07259582981551417,0.0,0.0,0.0,0.016466157480083246,0.0029908688400798284,0.0,0.04824821463240578,0.01099575142504224,0.01784141203603221,0.006787053334248007,0.0
13,0.013492041282725659,0.004372278249419429,0.020588074824170258,0.05062153060903578,0.005246137429059404,0.07026953586448284,0.17050889196226804,0.0062886381455895726,0.05120635464445855,0.03416358720865127,0.12094074745801595,0.12445545612898665,0.11651711296943923,0.00971409149856167,0.17007853282190669,0.007230474456576561,0.16281616548023645,0.025600907016200783,0.011031130831074643,0.1847925231213191,0.027822628728365037,0.0019256733002389805,0.2262798085899076,0.010973461603032955,0.037281118412333385,0.12647158880313858,0.22167959095866568,0.011119887566024668,0.04637021482549957,0.2265403563139448,0.028083161486735026,0.22558660031267094,0.1069655994264702,0.20916774339529046,0.031596087316506434,0.011876476050979684,0.17326092393870401,0.017008059156396103,0.013896677952680507,0.1442513548923715,0.013524621507994649,0.01833692968908381,0.0046968868315650746,0.01054234619497737,0.11266190755168075,0.06563077446748586,0.019986815687207657,0.07140407227768321,0.03100911797553952,0.019082283694057987,0.01222567582562609,0.0766016673767224,0.030794930085496726,0.0,0.002667689246679597,0.025692497691267437,0.0071143185378593375,0.00296960392418263,0.12660372773571654,0.19573389269086905,0.13101906522655665,0.013566628876724772,0.007875520778150041
14,0.011809097169734115,0.008244796747395486,0.004731638392468142,0.008562536092604905,0.050948604898636486,0.015779244268273988,0.009447882051684614,0.009991330527610495,0.019531096503445984,0.0307427492761274,0.023358352335913272,0.027736917082715785,0.03173794640626262,0.0083334322687059,0.03190419988533595,0.00565070635044124,0.033996485478566534,0.009700883624126098,0.02356837249599589,0.016769343701470492,0.018730921143032053,0.056941686359069925,0.008229515711762794,0.005661713638661295,0.02461333638396164,0.014648645553008637,0.00858326412583424,0.0053425271174163454,0.010552007086787702,0.011933856088777558,0.013270518182320808,0.012148501446303065,0.021144129149419044,0.012557620046730762,0.029086942829574032,0.01300466781261838,0.005442790093143718,0.003243878294752487,0.028588127074085336,0.01978815837320781,0.00607058804766667,0.012088963985868744,0.0034433022066320852,0.0300391058961773,0.009584078471660576,0.03308008270137782,0.010042521179239405,0.007990667325317112,0.0403608917417561,0.00463941046297842,0.0031702667732482195,0.012296795482008543,0.024102860248335974,0.0027562324169065648,0.040054848321135685,0.010698633171970923,0.010147876964114,0.0517044562382329,0.015285341267616869,0.025739000479729032,0.006031695349429936,0.008802733649474141,0.004252581864696384
15,0.009551717809540065,0.0,0.007953725869446366,0.0,0.0010657929832511373,0.0,0.03211978888298349,0.008180351818423066,0.0,0.0,0.0,0.0,0.0,0.013092413276703652,0.0,0.009736581365884536,0.0,0.017088434185165848,0.0012658436986408928,0.0,0.016989671420491948,0.0,0.0,0.0233145801926194,0.001486553847084767,0.0,0.0,0.02203351748427284,0.0,0.0,0.003763973569443933,0.0,0.0,0.0,0.0,0.0037987059554233783,0.0,0.014058065327779859,0.0,0.0,0.011131864081055232,0.02484381571616108,0.02918158712157515,0.0,0.0,0.0,0.021023009069848657,0.0,0.0015601008755935033,0.015423925543276675,0.0036639494496698423,0.0,0.0195142137455117,0.01311257714599123,0.0,0.02295492854069552,0.004486303260119743,0.0,0.0,0.0,0.0,0.01798972464711596,0.012093541544513862
16,0.008941462451778749,0.01233447212719158,0.0023975823857967328,0.0017536676011812161,0.07162517939928098,0.012042114999237862,0.0037218034469519256,0.006564802776354728,0.0024024750451373932,0.0380489833789253,0.0038078294836873,0.005370072211049813,0.005179201805678746,0.003997787897102429,0.005394687728846956,0.002502265566907143,0.005859769606036321,0.0,0.03788583877210287,0.0028290430853054878,0.004524334367943012,0.013652327217702357,0.0024698383239758525,0.0015709712490318568,0.04474670512802411,0.004943741250021979,0.0015138931969862221,0.0011569180872872357,0.011611351117428916,0.0015835435973948894,0.019808901238390242,0.0012157042632125869,0.007736679313165524,0.0017346605727210547,0.005936841291531437,0.02322631280464516,0.0014378824600968436,0.0,0.04154168681409734,0.01752462148068329,0.0,0.0024917298946639504,0.0,0.057896483889506765,0.0,0.009177272395535249,0.0,0.0056312701518789615,0.010908975677617302,0.0,0.00330596031114826,0.0,0.0024041625160324503,0.0033178860749125817,0.05813783168343785,0.0028826823468426853,0.009486204218695787,0.07859301645142103,0.0,0.007401659895561444,0.0,0.0,0.0025573889400964237
17,0.009903025009449815,0.0,0.002471967463069271,0.0026305014017718236,0.0,0.0046434873950854105,0.015186135561074,0.0,0.002492339367523735,0.0037868535137815743,0.0017360332553864454,0.0016514792562999758,0.0015180824119410134,0.008245235295465662,0.0,0.0017528875068286947,0.0,0.017541313063798417,0.002403888484559198,0.0,0.005178804758599101,0.0,0.0,0.009967998860800123,0.0023103354450824337,0.009125681057859094,0.0,0.009930723791757834,0.006643552105242395,0.0,0.003393515889189189,0.0,0.002496171208357491,0.0,0.0042018679775138075,0.0,0.0,0.013837707697412127,0.0,0.008762310740341644,0.004950507610073403,0.016760120045663348,0.0062734670957657135,0.0,0.0050682893044135344,0.002892336752642868,0.006623548648413027,0.0038188487577459048,0.006461525231629552,0.012831315878154741,0.0,0.00541317375018541,0.007977596542452581,0.0,0.0,0.03962795774305016,0.0038833267156554623,0.0,0.004437341192346364,0.0,0.0,0.010881884883261014,0.0
18,0.008248131449164356,0.0,0.010571079893800055,0.04625737348844056,0.001776589776377412,0.018192902179155368,0.015325887993848434,0.0,0.0497324046258782,0.007765673241509492,0.041974312509657566,0.045100865644310574,0.04565493726768475,0.005450486803447814,0.049205214123027474,0.006011881922965366,0.05539507604450996,0.015846673930442288,0.004575175179032422,0.056871197416953,0.013343874452207452,0.0015997810762007866,0.04836232364527935,0.007390444869663441,0.008319081380541138,0.014757860108568253,0.048641398425070786,0.005586321895843149,0.027842168014529357,0.045933763881755615,0.009067006443977484,0.03324689635651789,0.04443021261144808,0.043482545533410986,0.04315343625853369,0.003040876078723557,0.07070358409160496,0.009304250370849042,0.002994035205995518,0.02429187749132529,0.028863365917469564,0.01593159662201912,0.005329223115132335,0.0027094101501878953,0.02384735784109951,0.035671029467366014,0.02671700486683866,0.03577525295107822,0.03579986143171169,0.01085509054602053,0.003207732575517433,0.01940336090416513,0.03618290045320258,0.0,0.0,0.013233504780395184,0.0028094420589097127,0.0,0.03434633082510047,0.052431551567737135,0.023395317632081948,0.006421797524590828,0.0029299162249610605
19,0.0075330056123442,0.0,0.008510145407402327,0.0,0.0,0.0,0.035968211338365044,0.005255112884281509,0.0,0.0,0.0,0.0,0.0,0.009777494807273437,0.0,0.007955243630403373,0.0,0.011769465742926258,0.0,0.0,0.018523944621461345,0.0,0.0,0.015810809621621753,0.0012333213871942624,0.0,0.0,0.010823205514736057,0.0,0.0,0.003686268751700226,0.0,0.0,0.0,0.0,0.0033001306535596748,0.0,0.011109115678195605,0.0,0.0,0.010028819363016323,0.014543574042783669,0.015672784729996628,0.0,0.0,0.0,0.025162714792877145,0.0,0.0019266820157631992,0.014111148891100534,0.0048161732895523795,0.0,0.022338742955768744,0.012289804014606534,0.0,0.016067096190338626,0.0,0.0,0.0,0.0,0.0,0.014546978215314088,0.008175846679263922
20,0.007358646938698112,0.0,0.01377244671156225,0.0,0.005708904665325647,0.0053759083702075,0.0012982709908478556,0.011831296189628592,0.0,0.0025512309833469306,0.0,0.0,0.0,0.013409915753999364,0.0,0.0028065406821263282,0.0,0.003419714649325885,0.0018370672886783468,0.0,0.0,0.0012136473081472805,0.0,0.02474888860012701,0.0027120746592582865,0.00230506610761338,0.0,0.02170794264551823,0.0023897057678799586,0.0,0.00305874220877306,0.0,0.0,0.0,0.0013618980513807096,0.005445406866734312,0.0,0.01226014945520698,0.0012279944976964065,0.0017732819007379023,0.004481481629151234,0.00279803609582732,0.01407344614084926,0.0016456479345576293,0.0,0.0,0.003357238405270556,0.0020827767298175395,0.0,0.006834422546149446,0.022424918294209038,0.0,0.003535011638082094,0.033844586153378875,0.017203957495829796,0.0014957586220228814,0.006535355875636635,0.011767761831741788,0.0,0.0,0.0,0.00956073608781225,0.016315782900390294
21,0.00732541668075688,0.0,0.006839155574061278,0.0,0.03066740946647405,0.00532645199145674,0.0043245798950804866,0.007725292683677594,0.002126861934578555,0.012454128073459069,0.0012664372138814072,0.002578688418292677,0.002638295403282493,0.007923414634281029,0.002331210771237907,0.010376497211332096,0.001812851459009793,0.006385232941973402,0.012053366754238057,0.0013038326824238858,0.004295205716321432,0.0035030033924310835,0.0,0.006317210706604489,0.01509689065789431,0.00229764665279492,0.0,0.010268164826010178,0.006633008590945636,0.001081164601845864,0.007886674233421974,0.0015405337574768106,0.0,0.0,0.002525025345576982,0.009352417498852114,0.0016277423095380865,0.0033371862394578978,0.01859497480333884,0.003301436305582495,0.004412541334273803,0.010394743269044156,0.01057353934212218,0.02240343995079852,0.0,0.0,0.006293491439688,0.002712366983263455,0.0020686568458340234,0.0045194265566550285,0.004569733558415942,0.0,0.0078013350000866654,0.0042640505017626255,0.023579807336849484,0.00520420338971469,0.0066340725736112405,0.026804839213711115,0.0011889483353004385,0.0015666669162156756,0.0011655750116948455,0.008286079649897735,0.007689257135717723
22,0.006826725346641946,0.001309835905931095,0.006873069505950635,0.0,0.024659682316940545,0.009989721938042451,0.014792092182152269,0.005287475644159745,0.005332095737793203,0.015148693829885937,0.008458145019244323,0.011671581086249149,0.013035335306794855,0.003939442716833436,0.011709527905665169,0.010536600512088521,0.012331806418972923,0.007573204575715965,0.008507031089603947,0.008668005237827554,0.027148537028967645,0.0310835348918573,0.00227506843851366,0.003299702480034001,0.01038243126954729,0.004508440977821465,0.0034740496893166982,0.0027667173114906732,0.006140952871285615,0.005241906831449992,0.007018347977283672,0.006455444110856345,0.00514278336621601,0.006464517892129261,0.016127348725789522,0.010864719113677387,0.007376572899081371,0.0015442925580599009,0.015799055885481732,0.007797370534722785,0.0064853896957094296,0.014466254555419968,0.0038456607629414547,0.02016124845710963,0.0018574303311380167,0.005799798784478571,0.007293192276613673,0.00865529970789731,0.007477878782370873,0.002545559354640423,0.005227449115091232,0.0,0.01578411873227338,0.004358360620423342,0.02389127876248338,0.014001682855367422,0.0073904623433457516,0.02923521971646069,0.0023047974273408896,0.008600837557379433,0.003207976437092547,0.005325018606877278,0.008654755978736215
23,0.0071972375281398855,0.006991168984794017,0.008279357379326809,0.00754926540866514,0.0234836036523373,0.007973394707766228,0.015143044134931515,0.007570230498381537,0.004523316836316131,0.013230951352561948,0.003387743808884542,0.003189781320316887,0.004389187704344419,0.006051078814310642,0.0026795191812649323,0.01420006079772377,0.002756795446393111,0.0074007829361664185,0.0149848433338119,0.002849096548643269,0.01186973058811673,0.011084096745379907,0.003368402758293976,0.0044751537742681365,0.019919235816240118,0.018607021788297057,0.004401897119300388,0.004972840396184407,0.012870281082145937,0.0034866587571638808,0.010122503323877891,0.002871372147848827,0.005459699417506496,0.003914574929123707,0.014922922964686869,0.00878173166338647,0.0035970574140435814,0.0038934326003666015,0.02087043005101515,0.016077211172254996,0.0064571176504915565,0.0075896290091045735,0.003926015986094597,0.02722495326286577,0.0037052980560509322,0.009279229350876704,0.005393132624837239,0.004372089644987128,0.013579792035517395,0.0038936237396777038,0.00775332200341848,0.004008715844069833,0.008199282535000322,0.010037838514908769,0.014482713586108772,0.005801642992753061,0.011037665750535476,0.026351551138212692,0.003701282475560153,0.0038812146612273047,0.002033138604429571,0.005226579077521546,0.009491212542401005
24,0.0059870862230875475,0.009138794578633848,0.0,0.0,0.0,0.0,0.006742409749100337,0.009264553829846976,0.0,0.0,0.003311152081414045,0.002726664539608569,0.002724155097389343,0.008103872753833428,0.001857887216289266,0.0,0.002309103203773579,0.008362983468727042,0.0,0.0018486507166494714,0.0,0.13122565791229499,0.001586816436415892,0.0025308797107566035,0.0,0.0,0.0018088672316666837,0.0061378786378552715,0.0,0.0010897944901231942,0.0,0.0,0.009795499205853512,0.002364235094241675,0.06068094075928152,0.0,0.0,0.009679970228905958,0.0,0.0,0.006196072432979851,0.010276197528110577,0.008650212807595745,0.0,0.0,0.009652886614848429,0.003951666240433013,0.0,0.03222975596797027,0.013793545258861482,0.0,0.0,0.0059217736530713895,0.0,0.0,0.004952414910667793,0.013988514093594629,0.0,0.0,0.003493484382095147,0.0,0.01623237133167803,0.0
25,0.006902469259729519,0.01306830229642713,0.008767031162111331,0.004502730503840232,0.005209526503518307,0.004541681905996585,0.0027834231622537705,0.007066981007018359,0.003528789146666565,0.00648077938282862,0.008254687280281559,0.008763767597591428,0.009648855176329171,0.007452092041371741,0.009592940420765195,0.002738544796084857,0.0087206054337204,0.004008411355791077,0.010938240314370304,0.006795710504597801,0.007422616044484099,0.0011809699401399661,0.006623878027098694,0.00677938208235633,0.005769590244392398,0.0016164205802544724,0.0074535976225973315,0.006625337147508711,0.0011801005533455331,0.004831562744362506,0.0159644430974933,0.003942828210865116,0.006432333049383007,0.004966919518785686,0.0014561211216096318,0.016174893426176975,0.004216192198247129,0.010072752953142824,0.0,0.0,0.002488809888256554,0.004064487154050677,0.005833702913430154,0.0,0.0022740517325863948,0.009074754559832528,0.004738086014922726,0.001653457553787545,0.0027618664817111982,0.005361672031038382,0.009693956511888866,0.0024014622276519078,0.0023367365066332925,0.01048030793140772,0.0,0.004030630230447139,0.003523142242469389,0.002430380502749577,0.0012750751664681464,0.007805462143264307,0.001230207868564245,0.007072871153059956,0.011743674524395276
