IndexCol,TBE01AUG08.R2,TBE01OCT07.R1,TBE29JUN07.R1,TBE02FEB08.R2,TBE30APR08.R2,TBE06NOV07.R2,TBE14NOV07.R1,TBE14NOV07.R2,TBE19AUG08.R1,TBE15JUL08.R2,TBE13JUN07.R2,TBE09AUG07.R2,TBE15AUG08.R1,TBE17SEP07.R2,TBE10NOV07.R1,TBE31JUL07.R2,TBE24SEP07.R1,TBE04OCT08.R2,TBE21AUG08.R2,TBE29MAY08.R1,TBE05NOV07.R2,TBE17SEP07.R1,TBE29OCT07.R2,TBE17NOV07.R2,TBE25JUL07.R1,TBE10NOV07.R2,TBE11NOV07.R1,TBE19JUN08.R2,TBE02FEB08.R1,TBE31AUG08.R2,TBE27JUN07.R1,TBE12AUG08.R1,TBE06NOV07.R1,TBE22MAY08.R2,TBE04OCT08.R1,TBE05JAN08.R2,TBE04JUL08.R2,TBE15NOV07.R2,TBE27AUG07.R2,TBE15AUG08.R2,TBE16NOV07.R2,TBE26MAY08.R2,TBE31AUG08.R1,TBE26MAY08.R1,TBE04JUL08.R1,TBE16OCT07.R1,TBE10OCT08.R2,TBE21JUN07.R1,TBE10SEP07.R2,TBE02AUG07.R2,TBE01AUG08.R1,TBE13JUN08.R2,TBE30APR08.R1,TBE27AUG07.R1,TBE29JUL08.R2,TBE27JUL07.R2,TBE20SEP08.R2,TBE20AUG07.R1,TBE24JUN08.R2,TBE18JUL07.R1,TBE12JUL07.R2,TBE24SEP07.R2,TBE19JUN07.R2,TBE27JUN07.R2,TBE12AUG08.R2,TBE09SEP08.R1,TBE29JUL08.R1,TBE16OCT07.R2,TBE08AUG08.R2,TBE09AUG07.R1,TBE20AUG07.R2,TBE23AUG07.R2,TBE25AUG08.R1,TBE13JUN07.R1,TBE16JUL07.R2,TBE09SEP08.R2,TBE25JUL07.R2,TBE08AUG08.R1,TBE15NOV07.R1,TBE22OCT07.R2,TBE09NOV07.R1,TBE05AUG08.R2,TBE09NOV07.R2,TBE11NOV07.R2,TBE19JUN07.R1,TBE18NOV07.R2,TBE02JUL07.R1,TBE02JUL07.R2,TBE29JUN07.R2,TBE10JUL07.R2,TBE22MAY08.R1,TBE28SEP08.R1,TBE19AUG08.R2,TBE25AUG08.R2,TBE19JUN08.R1,TBE05JUL07.R2,TBE20SEP08.R1,TBE05JUL07.R1,TBE27JUL07.R1,TBE01OCT07.R2,TBE31JUL07.R1,TBE23AUG07.R1,TBE07NOV07.R2,TBE28SEP08.R2,TBE21JUN07.R2,TBE18JUL07.R2,TBE22OCT07.R1,TBE18NOV07.R1,TBE13JUN08.R1,TBE10OCT08.R1,TBE05AUG08.R1,TBE08NOV07.R2,TBE10JUL07.R1,TBE05JAN08.R1,TBE07NOV07.R1,TBE24JUN08.R1,TBE08NOV07.R1,TBE16NOV07.R1,TBE21AUG08.R1,TBE29MAY08.R2,TBE12JUL07.R1,TBE10SEP07.R1,TBE05NOV07.R1,TBE17NOV07.R1,TBE15JUL08.R1
51,0.0022698899103393484,0.0,0.01118635703122858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025665399239543727,0.0,0.0,0.0,0.0,0.0,0.009799400507263085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003470213996529786,0.010053956231777204,0.0,0.0,0.0,0.010676598386095592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053316272126252935,0.0,0.0,0.0,0.0,0.0018185826077372423,0.002698702881518238,0.0,0.0030725596785629874,0.0,0.0,0.0,0.0017811201266574313,0.0,0.016066212268743916,0.0,0.0,0.0,0.005673242075677927,0.0,0.002152742183495643,0.01034231609613984,0.0,0.012461550595472829,0.002145922746781116,0.0,0.001961608518985568,0.002790738237474382,0.0,0.0,0.0,0.0,0.0011736364197912164,0.011808193859739193,0.0,0.0018902986031013713,0.0,0.0,0.0,0.004776287139144483,0.0,0.0,0.0021164974219260125,0.0,0.007685599040662815,0.006238229755178908,0.01077116993239372,0.0036082474226804126,0.0,0.007553026383859286,0.0,0.0,0.0,0.005439005439005439,0.0158344579397211,0.004714269288260319,0.0,0.0,0.0,0.0,0.0,0.006474237928243863,0.002337886058816291,0.0,0.0,0.0,0.0,0.0,0.004183526507098278,0.0,0.0031613203161320316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062229625002891715,0.0024502177971375233,0.0,0.0,0.0
52,0.0022698899103393484,0.0,0.0,0.0012735608762098828,0.0,0.0,0.0,0.0,0.002551128156176349,0.0,0.0,0.001806083650190114,0.0015843960067067637,0.004568508265902668,0.0,0.0,0.005150292837446731,0.0,0.0013456362937331796,0.0,0.0016299918500407497,0.00371489966128856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001156737998843262,0.0,0.0016648828635985255,0.0,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.001854087616419455,0.0,0.0,0.0019193857965451055,0.0,0.0,0.003338133263516167,0.001809253036960455,0.0,0.0,0.0019825072886297374,0.0018120223745371465,0.0,0.0,0.00831300882827797,0.0019790223629527013,0.0,0.0011359948068808828,0.005733722060252673,0.0,0.0,0.0,0.004278394109745784,0.0,0.0,0.002360876897133221,0.0014196703210032336,0.00178826895565093,0.0028785261945883708,0.002335248236887581,0.0,0.007417102966841187,0.006766484307515116,0.001584786053882726,0.0,0.0,0.0024643187185542665,0.0,0.001569909009355376,0.0,0.0049736247174076865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013402061855670104,0.0,0.0017589239524055872,0.003120469790412541,0.0028534370946822307,0.0,0.001036001036001036,0.0010196431249062828,0.001264803955386915,0.0,0.0,0.0,0.006364829396325459,0.0,0.003506878877798759,0.0,0.0,0.0048977853492333905,0.0,0.0,0.0013606764505782875,0.0,0.0,0.0017201301720130172,0.0,0.0,0.0,0.0,0.0,0.0012689507780671875,0.0,0.0,0.0,0.001508403964947565,0.0,0.0
53,0.002156395414822381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00229147571035747,0.0,0.0,0.0025870989996550535,0.0,0.0,0.0,0.0,0.0,0.0,0.0015507883173946756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026981450252951096,0.0,0.0,0.0,0.003362757461118117,0.0,0.0,0.0,0.0,0.0,0.0,0.0011294794126707054,0.0,0.0,0.0,0.0,0.0,0.005829879890426354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014250964397159636,0.0012970168612191958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0020429009193054137,0.0,0.0,0.021141110545084055,0.01453134510042605,0.002091117891056186,0.008144604577933874,0.008034026465028356,0.0023230471620811124,0.007692307692307693,0.0,0.0,0.0,0.002284254132951334,0.003263274336283186,0.0,0.0029397689204895055,0.0,0.0,0.021074380165289255,0.0035859820700896495,0.002021342462759952,0.0,0.009603545924649102,0.0,0.0037584565271861687,0.006116642958748222,0.02204724409448819,0.019202069445826284,0.001156737998843262,0.0,0.0,0.001960968875502008,0.026398149408082733,0.0,0.01705237515225335,0.008249312557286892,0.009147438203402025,0.0036117728425420735,0.0,0.0065125366330185605,0.03000647039792947,0.0012795905310300703,0.026931678583803194,0.0071041316133856796,0.0029454117031025005,0.0031015766347893513,0.0,0.0,0.0011828404831320284,0.001772630583786339,0.027835479850436228,0.014065311017826964,0.0038816942049397134,0.0,0.0,0.0016228497241155468,0.0013605442176870747,0.012184115523465704,0.0,0.0,0.001989950748718969,0.0,0.0,0.0013490725126475548,0.00295764650209007,0.0,0.002446747265400115,0.0,0.0,0.0017452006980802793,0.001295709761013533,0.0027034585625058264,0.0,0.0014701340416332076,0.002053598932128555,0.0,0.0,0.008584201265040186,0.0019593067068575734,0.0030707610146862483,0.0,0.003513909224011713,0.0063714558776680474,0.0,0.008716707021791767,0.0,0.0,0.0,0.0,0.030214060748411892,0.002379720641489912,0.002432492198825524,0.0033722438391699094,0.027435133985538068,0.0,0.00149947518368571,0.0,0.0,0.0,0.0,0.0032808398950131233,0.00272280701754386,0.0010790396547073105,0.0,0.0,0.002555366269165247,0.007838014369693011,0.02771506422732581,0.0010691029254543687,0.0,0.0020554984583761563,0.0,0.017788461538461538,0.002642535803137528,0.01055662188099808,0.002656798557737926,0.007865835559513208,0.0,0.02252614641995173,0.0,0.0,0.002442177848010343,0.008168822328114363,0.006673003802281369
55,0.0017024174327545114,0.011509394716771823,0.005839936391303156,0.003565970453387672,0.0,0.011998217407699428,0.017500302773404385,0.01667566837699163,0.0,0.003246753246753247,0.0,0.0021863117870722436,0.0,0.0024004026481861474,0.014767699115044247,0.0030420353982300885,0.008226795196098539,0.0020175236338482823,0.0011534025374855825,0.011260330578512397,0.011817440912795437,0.002822595330881014,0.005253125780026776,0.009603545924649102,0.0013508609218113633,0.0170383362565773,0.0155049786628734,0.004199475065616798,0.002686299870659636,0.0020242914979757085,0.0028486209323368744,0.0,0.011891315261044177,0.006259355014287658,0.0020070349679288226,0.0032480714575720666,0.0032080659945004585,0.009455778816999846,0.003842311534619227,0.0,0.009443178117876913,0.009786476868327402,0.0019193857965451055,0.010898667590638485,0.003925967470555244,0.001832700615263778,0.008270871026104937,0.0025901025019287997,0.00513624096805084,0.003898375676801333,0.001102970141022611,0.00550477773161612,0.0,0.0036755865480402597,0.0021769245992479713,0.001392228831793444,0.002353132099967543,0.0,0.0013537906137184115,0.0027231404093089506,0.009160464268984541,0.009253270981543207,0.004818042029728345,0.003350327749453751,0.0,0.002050634908115782,0.0015736766809728183,0.0015831894070236039,0.0,0.002441895957790084,0.0,0.0,0.0014915633448308009,0.0,0.003792698746062141,0.002258958825341411,0.0,0.0,0.011485233271508062,0.003918613413715147,0.014953271028037384,0.0014750298517946197,0.015519765739385067,0.014972921312519911,0.003760160313421746,0.0062146892655367235,0.005505287256077619,0.004472693032015066,0.006130399908330469,0.008969072164948454,0.004750974216623072,0.0026901189860320746,0.00110567827219342,0.0012970168612191958,0.0,0.003885003885003885,0.0017693807167491378,0.0035644475106358514,0.0013274961163677447,0.010116731517509728,0.0031698676114115232,0.0,0.012266666666666667,0.002967359050445104,0.002460932693490833,0.0031226696495152873,0.003904031800113572,0.007293707816242108,0.005566368236667964,0.005928661677519681,0.0017831424456484467,0.013771839671120247,0.00901906090190609,0.001282051282051282,0.013148226922928188,0.001343570057581574,0.013758421102571401,0.010537251409913921,0.0,0.012603915258782515,0.008698267286649547,0.0038892345986309895,0.00908633816980319,0.007261175402768323,0.002965779467680608
56,0.001588922937237544,0.0,0.0,0.0,0.0,0.0011312604984402318,0.0,0.0,0.0,0.0012987012987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002824533087387595,0.0,0.0,0.0011409942950285248,0.0,0.0021330186752592526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016648828635985255,0.0016158383534136545,0.0,0.002855369335816263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001505432648252389,0.0,0.0,0.0,0.0,0.0013787126762782637,0.0,0.0,0.0,0.001583217890362161,0.0,0.0014605647517039922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001011804384485666,0.0,0.0015736766809728183,0.0011514104778353484,0.0010275092242305356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001057285659361784,0.0,0.0,0.0014686248331108145,0.0016155088852988692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011381272633212622,0.0,0.0,0.0,0.0,0.0021892337681811364,0.0,0.0,0.0,0.0,0.0,0.0011228070175438596,0.001348799568384138,0.0,0.0,0.0010647359454855196,0.0,0.0,0.0,0.001988889650915575,0.0028776978417266188,0.0,0.0,0.0013019322737409284,0.0,0.0010437422905398995,0.0,0.0,0.0,0.0,0.0,0.0010056026432983766,0.0,0.001387832699619772
57,0.001588922937237544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001339320885527456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011940717847861207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0014754284417205765,0.0,0.0016450525045924383,0.0,0.0,0.0,0.0,0.0,0.0015120925164091605,0.0,0.0,0.00532319391634981,0.0013998061806826747,0.0,0.0,0.005185287610619469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004072744868744708,0.0,0.0,0.0,0.0,0.0,0.0,0.0021405636817695326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012073128665056915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008129945855893378,0.001693847002284724,0.0,0.0,0.0,0.002770631308133782,0.0022781926338438173,0.0,0.0,0.0,0.0024089319005425333,0.0035392702857440276,0.0,0.0,0.0,0.0026981450252951096,0.0,0.001430615164520744,0.0,0.0017747886600345617,0.003793659791566738,0.0,0.001295709761013533,0.0,0.0,0.004262153313978627,0.0,0.005127743792731198,0.0015378700499807767,0.0,0.0,0.0,0.0016155088852988692,0.0,0.0,0.0,0.0,0.0018532650168974164,0.0030602636534839923,0.00177609716970322,0.001958762886597938,0.0,0.0,0.0014496670679869283,0.0,0.0,0.001036001036001036,0.0,0.0,0.0023160570540884055,0.0,0.004630492883336441,0.0,0.0,0.0,0.0,0.002470171513795675,0.0,0.0,0.0,0.0,0.0010973184280913518,0.0,0.0015806601580660158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033081176116778865,0.0,0.0,0.0,0.0
59,0.0014754284417205765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010348395998620215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010635783502718035,0.0,0.0,0.0,0.0,0.0,0.0015417072379097696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013490725126475548,0.0,0.0,0.0,0.0010742141889682874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010196431249062828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0014754284417205765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014360655183774148,0.0,0.0,0.0,0.001522866064698734,0.0,0.0,0.0,0.0,0.0013258012451002998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017838030681412772,0.0,0.0,0.0011173184357541898,0.0,0.0,0.0,0.0,0.0018972059330803726,0.0,0.0,0.0,0.0,0.0,0.0,0.001809253036960455,0.0,0.0,0.0,0.001102970141022611,0.001142501038637308,0.0,0.0,0.0021769245992479713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002360876897133221,0.0,0.0034334763948497852,0.0,0.0016813787305590584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014257336921696783,0.0,0.0,0.0,0.0011940717847861207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011381272633212622,0.0010319663873805253,0.0018158236057068742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022966134682755935,0.0,0.0010744576275061152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.001361933946203609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010498687664041995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018331805682859762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011217049915872126,0.0,0.0,0.0,0.0,0.0,0.0011423619317734183,0.001142501038637308,0.0,0.0,0.0,0.0,0.0,0.0,0.0013537906137184115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015564202334630351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012737642585551332
62,0.001361933946203609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001655699068246902,0.0,0.0,0.0,0.001076773985140519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001156737998843262,0.0,0.0014270424545130217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013366678164884443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013787126762782637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001616846754475905,0.0,0.0,0.0,0.0,0.0,0.0,0.002144122308194276,0.0,0.0,0.0015401991990964166,0.0,0.0012815583749839804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012415933781686499,0.0012285314135482444,0.0012970168612191958,0.0,0.0,0.0011396011396011395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011516314779270633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017110266159695818
63,0.001361933946203609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038022813688213,0.002830377332369364,0.0,0.0,0.0014518805309734514,0.0,0.0,0.0011534025374855825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010702818408847663,0.0,0.0,0.0,0.0,0.002749770852428964,0.0,0.0,0.002328389099689548,0.0,0.0,0.0,0.0,0.0031781641428304357,0.0,0.0,0.0,0.0,0.0014660558100791337,0.0,0.0,0.0,0.0,0.0,0.0,0.0012982797792924375,0.001749271137026239,0.0,0.0,0.0,0.0,0.0,0.0,0.0026981450252951096,0.0,0.0013590844062947066,0.0,0.0017747886600345617,0.004360528496053721,0.0017452006980802793,0.001151742009789807,0.0,0.0,0.0010253876088702205,0.0,0.0,0.002290785595283865,0.0,0.0,0.0,0.0020369459858116177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00149947518368571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021489152550122305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.001361933946203609,0.0012480066560354988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015997784922087712,0.0017422277285222038,0.0,0.0,0.001071078598938037,0.0,0.0,0.0,0.0,0.0016389263211567177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049946485907955765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001854087616419455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014574962577798786,0.0,0.0,0.0,0.001187413417771621,0.0,0.0,0.0,0.0,0.0,0.0,0.00129346798666733,0.0,0.0,0.004047217537942664,0.0,0.0,0.0,0.0025687730605763394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002226707676534666,0.0,0.0021100226073850793,0.0,0.0021774250193158672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00163259511641113,0.0,0.0,0.0,0.002126054454426994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0012484394506866417,0.0,0.0,0.0,0.0012172854534388314,0.0030852559048369955,0.0010597069153445561,0.001080205238995409,0.0,0.002147852147852148,0.0,0.0019011406844106464,0.0,0.0015873630415424523,0.0020464601769911504,0.0,0.002051001572434539,0.0,0.0,0.0010330578512396695,0.0027709861450692748,0.0019302910004734676,0.002473393995779346,0.002462447672986949,0.0,0.0015033826108744675,0.001991465149359886,0.0,0.0,0.0,0.0,0.0,0.0033728664658634537,0.0,0.0,0.0,0.0,0.0018500436815869264,0.0010758472296933835,0.0013366678164884443,0.002930641484858352,0.0012940795858945326,0.0,0.0,0.0,0.0,0.0,0.0,0.001741098633237573,0.0,0.0,0.001038637307852098,0.0,0.0,0.0,0.0,0.0012171372930866603,0.0,0.002707581227436823,0.0,0.0,0.00129346798666733,0.0,0.0,0.001011804384485666,0.0010647527407524253,0.0,0.0010074841681059297,0.0,0.0020930536781057865,0.0,0.0,0.0,0.0,0.0,0.0015401991990964166,0.0,0.0,0.0016883055119608123,0.003617181612660136,0.0025367156208277704,0.0,0.001171303074670571,0.0,0.0,0.002421307506053269,0.0,0.0,0.0,0.0,0.0,0.0010346611484738748,0.0,0.0023346303501945525,0.0010633772862611655,0.0,0.001199580146948568,0.0,0.0,0.0,0.0,0.0011811023622047244,0.003031578947368421,0.0016185594820609657,0.0,0.0,0.002129471890971039,0.0028303940779446984,0.0,0.0013606764505782875,0.0,0.0018499486125385406,0.0,0.0014423076923076924,0.0031065908710055817,0.0015355086372360845,0.0031312268716196983,0.0011872959335114278,0.0,0.004558862965942612,0.0,0.0014001244555071563,0.002549920988363741,0.0018152938506920807,0.0015589353612167301
66,0.0012484394506866417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001156737998843262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010241865595209958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013490725126475548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014750298517946197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014402304368698992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0012484394506866417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001962809917355372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002145347278090641,0.0,0.0,0.0,0.0,0.0013307984790874524
68,0.0012484394506866417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022977022977022977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017301038062283738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010498687664041995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018331805682859762,0.0,0.0,0.0026733356329768886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014540922309929372,0.0,0.0,0.010488818523649317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026981450252951096,0.0,0.0,0.0,0.0030358227079538553,0.0,0.0,0.0,0.0,0.0,0.0,0.0018482390389156997,0.0,0.0,0.0,0.0,0.0,0.0051977242396572315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004078724292980171,0.0018158236057068742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
