IndexCol,TBE01AUG08,TBE01OCT07,TBE02AUG07,TBE02FEB08,TBE02JUL07,TBE04JUL08,TBE04OCT08,TBE05AUG08,TBE05JAN08,TBE05JUL07,TBE05NOV07,TBE06NOV07,TBE07NOV07,TBE08AUG08,TBE08NOV07,TBE09AUG07,TBE09NOV07,TBE09SEP08,TBE10JUL07,TBE10NOV07,TBE10OCT08,TBE10SEP07,TBE11NOV07,TBE12AUG08,TBE12JUL07,TBE13JUN08,TBE14NOV07,TBE15AUG08,TBE15JUL08,TBE15NOV07,TBE16JUL07,TBE16NOV07,TBE16OCT07,TBE17NOV07,TBE17SEP07,TBE18JUL07,TBE18NOV07,TBE19AUG08,TBE19JUN07,TBE19JUN08,TBE20AUG07,TBE20SEP08,TBE21AUG08,TBE21JUN07,TBE22MAY08,TBE22OCT07,TBE23AUG07,TBE24JUN08,TBE24SEP07,TBE25AUG08,TBE25JUL07,TBE26MAY08,TBE27AUG07,TBE27JUL07,TBE27JUN07,TBE28SEP08,TBE29JUL08,TBE29JUN07,TBE29MAY08,TBE29OCT07,TBE30APR08,TBE31AUG08,TBE31JUL07
11,0.0179460253870904,0.0,0.0046668643171631965,0.0,0.0,0.00389872165728571,0.0,0.034085921743344835,0.0,0.007405897540426688,0.0,0.0,0.0,0.021694052098499318,0.0,0.0,0.0,0.005879562747501572,0.012126174831174185,0.0,0.005288378073218742,0.0,0.0,0.011827727338632,0.005138428570548057,0.003958526148998081,0.0,0.013735167687743036,0.008003868754819326,0.0,0.0048487856946432435,0.0,0.0,0.0,0.0,0.005086478687033002,0.0,0.016941571067765344,0.00470683572440931,0.003545428259153697,0.0,0.0,0.007918674991378175,0.005055554680816447,0.0,0.0,0.00612004643243378,0.0,0.0,0.012347982598911289,0.006393196006217444,0.0,0.004900315265416483,0.004273902643647564,0.0,0.0,0.06642473189060055,0.0,0.0,0.0,0.0,0.015180120190727325,0.004533045959230101
12,0.011853186997055554,0.0,0.0,0.007688932141442879,0.0,0.027507904284601196,0.007108373085067064,0.0,0.02208932586901527,0.0,0.015039982334925275,0.0168689758412313,0.02068583214096962,0.006439851035403818,0.017086128584018232,0.0,0.01567800503159899,0.0069409647643871,0.0,0.01842629045884213,0.008946398677597129,0.0,0.006938248085277813,0.0068808273156300654,0.0,0.020630462144682137,0.012855833973357446,0.007517210143923023,0.01366470981489993,0.01525720188951046,0.0,0.01695678287262791,0.010031780602268017,0.022917819454811736,0.010775160619059022,0.0,0.021497657504919845,0.007539130912155702,0.0,0.016494126026675417,0.0,0.0075191562699890475,0.004080720922420063,0.0,0.06476868323783155,0.01194253945594213,0.0,0.01508458809426471,0.008072595667125428,0.004772603695754449,0.0,0.06416003363579714,0.0,0.0,0.0,0.014258255832598692,0.0,0.0,0.040629799605061065,0.010134018021526425,0.016453179387613773,0.005793526831005364,0.0
13,0.012192698095172873,0.004017049076661223,0.018897202260817217,0.045033333057950556,0.004979109964702353,0.06451984223474616,0.1550947734574588,0.005858352722903521,0.04565853477622661,0.03100453773099513,0.10797072688246673,0.11117324912889018,0.10536459002023796,0.008884296368697073,0.15055457403017442,0.00653809435619947,0.14484818215404824,0.021598567634585984,0.010207934933164627,0.1718936814137118,0.023473816574353473,0.0,0.20485123375584635,0.009627703554591093,0.034482755257613185,0.1132291787787113,0.20832013792927062,0.010046138979955283,0.041012419139795565,0.21150887144766772,0.02619656037596753,0.2061374181958031,0.09282229564178548,0.1916825675299873,0.027864181585441773,0.011083372720693754,0.1618607429244102,0.015260998127531074,0.01323835877081395,0.1251541478412604,0.011865711131124102,0.016103841503575016,0.004193091586385676,0.010066206087367776,0.09850098443135455,0.056958484017139335,0.017436110059378195,0.05824235883506447,0.02716441776235861,0.01643763019893436,0.011388139446475319,0.0677003840019243,0.027252861976981593,0.0,0.0,0.02224746152851019,0.006357899540974398,0.0,0.10661294156366563,0.18039429223866488,0.12082452773448829,0.01158067051086548,0.007160447424090664
14,0.010671828936031889,0.007574941774527336,0.004343034911770684,0.007617303053459451,0.04835532994871751,0.01448813256339064,0.008593787160279458,0.009307697000010554,0.01741505043880196,0.027900018931409067,0.020853337965029757,0.024776761813546048,0.028700125037059952,0.007621575528149923,0.02824179597398085,0.005109602629846341,0.030244718678100815,0.008184287804269719,0.02180958748508246,0.015598814145987764,0.01580318709180617,0.05161776449327827,0.007450185048649192,0.004967375154340577,0.022765831357695412,0.013114835686688447,0.00806599632760308,0.004826646816981443,0.00933278698487824,0.011142016700363268,0.01237901690476513,0.011101105826400594,0.018348390674373986,0.011507877904837545,0.02565139944860202,0.012136224571780195,0.005084666686699256,0.0,0.027233838481473975,0.01716843561292397,0.005325978558962852,0.010616758817958018,0.0030739683602726353,0.028682403806398075,0.008379417540865481,0.028708961262761318,0.008760900550402694,0.006517769909296894,0.03535670138696735,0.003996424890971144,0.0,0.010867880617153308,0.02133052167271323,0.0,0.0380945646467311,0.009264082953755224,0.009068919524570312,0.04863618135113853,0.01287177893171457,0.02372184352254482,0.005562371711116919,0.007514140684157858,0.0038664603543783283
15,0.008631845182027226,0.0,0.007300496416768768,0.0,0.0,0.0,0.029216138366614394,0.0076206302923277226,0.0,0.0,0.0,0.0,0.0,0.011974035837414361,0.0,0.008804219980206848,0.0,0.014416899420161586,0.0,0.0,0.014334103167490286,0.0,0.0,0.020455338043215164,0.0,0.0,0.0,0.01990593677768744,0.0,0.0,0.003511113266647661,0.0,0.0,0.0,0.0,0.0035450308474964986,0.0,0.012614026484219826,0.0,0.0,0.009766445845353848,0.021818312957553463,0.02605152557956879,0.0,0.0,0.0,0.01834006505377441,0.0,0.0,0.01328629153413263,0.0034129456606575665,0.0,0.017269666543137052,0.012253419000392531,0.0,0.019876965475894584,0.0040093039532033406,0.0,0.0,0.0,0.0,0.015356288995040384,0.010995484722838723
16,0.00808036011151592,0.011332348273172633,0.0,0.0,0.0679794704757658,0.011056787985932934,0.0033853499123431873,0.0061156214318285745,0.0,0.0345306578490435,0.0033994673080793483,0.00479696426599752,0.004683470616290911,0.0036562896800289733,0.004775411097253709,0.0,0.005213100141330461,0.0,0.035058615748129615,0.0,0.0038171589072697465,0.012375864786735191,0.0,0.0,0.04138796654243576,0.004426098913849786,0.0,0.0,0.01026973026973027,0.0,0.01847815736551528,0.0,0.0067137129913060895,0.0,0.005235623706634053,0.021675274773114983,0.0,0.0,0.03957375682608619,0.015204564763305055,0.0,0.0,0.0,0.05528161642456804,0.0,0.007964610006560121,0.0,0.004593273834683371,0.009556414113421735,0.0,0.003079481049951796,0.0,0.0,0.003100492589582269,0.05529256707525336,0.0,0.008477598118031837,0.07392910551949297,0.0,0.006821594256850973,0.0,0.0,0.0
17,0.008949319946401413,0.0,0.0,0.0,0.0,0.004263541383391604,0.013813298693303538,0.0,0.0,0.0034366895353442443,0.0,0.0,0.0,0.0075409124986525865,0.0,0.0,0.0,0.014798977097496654,0.0,0.0,0.004369332393592557,0.0,0.0,0.008745548263253636,0.0,0.008170162024185655,0.0,0.00897180216896866,0.005875930153496693,0.0,0.0031655425946234923,0.0,0.0,0.0,0.003705573134757477,0.0,0.0,0.012416303901442681,0.0,0.007602282381652527,0.004343285556556205,0.014719057190742735,0.00560056544687011,0.0,0.004431235869485245,0.0,0.005778255277117138,0.0031149310199075648,0.005660385790800689,0.011052997049640308,0.0,0.004784150973560301,0.007060004256411642,0.0,0.0,0.03431435417201918,0.003470437964160726,0.0,0.0037366830005607157,0.0,0.0,0.009288934230847555,0.0
18,0.007453799947804872,0.0,0.009702890463263543,0.0411509427239469,0.0,0.01670429673329553,0.013940417412168216,0.0,0.04434427605484244,0.00704759449154068,0.03747287103242691,0.04028758503771006,0.04128504066927053,0.004984896438609072,0.04355676127635162,0.005436192535736852,0.0492818145032811,0.013369270801745253,0.004233753660488768,0.05290148824900273,0.011258161992543182,0.0,0.043782437893032954,0.006484099085196801,0.00769464166929246,0.013212614757495775,0.045710039364303734,0.005046900503191929,0.024625175205023116,0.042885950733254546,0.008457893241511878,0.030380480792994605,0.03855552020986148,0.039847664057991956,0.03805645844368184,0.0,0.06605144650235374,0.008348521496893403,0.0,0.02107591453237635,0.025323027490727033,0.01399143211268461,0.004757602515747106,0.0,0.020849888613483185,0.030957546642976626,0.023307396466026253,0.029180900379026722,0.031361175526910354,0.009350660907897292,0.0,0.017148647400579742,0.03202110182553737,0.0,0.0,0.01145906061866708,0.0,0.0,0.028923029571661915,0.04832250820748242,0.021574937961942424,0.0054817391922149985,0.0
19,0.006807543888718419,0.0,0.007811217921349662,0.0,0.0,0.0,0.03271666084387078,0.0048955440211466755,0.0,0.0,0.0,0.0,0.0,0.008942283652987607,0.0,0.0071934606497121144,0.0,0.009929476393577394,0.0,0.0,0.015628562006952295,0.0,0.0,0.013871811238941975,0.0,0.0,0.0,0.009778104874177981,0.0,0.0,0.003438628587510375,0.0,0.0,0.0,0.0,0.003079750079348778,0.0,0.009967991762288344,0.0,0.0,0.008798698985951897,0.012772444201491503,0.013991697935946372,0.0,0.0,0.0,0.021951463974431932,0.0,0.0,0.012155455336105347,0.004486234855405506,0.0,0.019769315170472014,0.011484555350716779,0.0,0.013912703570697403,0.0,0.0,0.0,0.0,0.0,0.012417510876951225,0.00743350464603145
20,0.0066499767257151895,0.0,0.012641333070597475,0.0,0.005418322430747899,0.004936033170663833,0.0,0.01102176729576966,0.0,0.0,0.0,0.0,0.0,0.012264416683271977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02171374643364724,0.0,0.0,0.0,0.019611799803812023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005081766145174266,0.0,0.011000791810440207,0.0,0.0,0.003931789619363078,0.0,0.01256390684315967,0.0,0.0,0.0,0.0,0.0,0.0,0.005887225671623673,0.02088866908076959,0.0,0.0031284105530425318,0.03162703185002959,0.01636199607473436,0.0,0.005840494195009297,0.011069432698576243,0.0,0.0,0.0,0.008161182522229093,0.014834359394397426
21,0.006619946688435292,0.0,0.006277464371001,0.0,0.02910644376571462,0.004890623481881277,0.003933634964178952,0.007196707519320351,0.0,0.011302515786820719,0.0,0.0,0.0,0.0072465823359237624,0.0,0.009382858381143019,0.0,0.005386992166821491,0.011153886708172175,0.0,0.00362384417800369,0.0031754803148864095,0.0,0.00554248369158797,0.01396370087263521,0.0,0.0,0.009276659525440187,0.005866604878011722,0.0,0.007356854669621677,0.0,0.0,0.0,0.0,0.008727869153642244,0.0,0.0,0.01771408595774232,0.0,0.003871305440650456,0.009128861860374187,0.009439405385672681,0.02139159912222846,0.0,0.0,0.0054903197746696865,0.0,0.0,0.003893069804463252,0.004256677809777731,0.0,0.006904016518410232,0.0039846627291649575,0.022425811920428418,0.004506386108913507,0.005928714991618175,0.025214171387458715,0.0,0.0,0.0,0.007073117362035435,0.006991095954362267
22,0.0061692815331687335,0.0,0.006308592994529235,0.0,0.023404508862187257,0.009172328740785902,0.013454877100840186,0.004925692434533492,0.004754403635341516,0.01374791957751599,0.007551070131447217,0.010425959875031992,0.011787648400943578,0.003602928449771719,0.010365346858782341,0.009527630414205441,0.010970899217502302,0.006389241253665216,0.007872195622271108,0.008062963293516606,0.022905088685251592,0.028177293056423892,0.0,0.0,0.00960311416860151,0.004036377453007423,0.003264687142924844,0.0,0.005431403197562894,0.004894093998057158,0.006546861777414387,0.0058988813186369215,0.004462789537945863,0.005924122750921155,0.014222500681354285,0.010139180252259994,0.006891210912068001,0.0,0.01505061646850667,0.006765089072500561,0.005689901240975074,0.012704540752508774,0.003433169324160652,0.019250675152802342,0.0,0.005033427520072987,0.0063624393805079005,0.007059892458961868,0.006550725608539844,0.0,0.004869335676906379,0.0,0.013968611328055155,0.00407279348996508,0.022722039939176375,0.01212423581398484,0.006604682780268779,0.027500326885146614,0.0,0.007926792761811605,0.0,0.004545512854432948,0.007868930436449461
23,0.006504111754550597,0.006423165981917662,0.007599384222319285,0.006715889057503118,0.022288292392949667,0.007320984296986905,0.013774102761064375,0.007052255103007351,0.004033249789187669,0.01200750752320259,0.003024432784027719,0.0,0.003969073307810305,0.005534184802010544,0.0,0.012840282877265713,0.0,0.006243775296497355,0.013866602443361275,0.0,0.010014433982234939,0.010047758189244419,0.0030494168486489203,0.003926332041655361,0.01842407531805322,0.01665874380597786,0.004136618130146678,0.004492657452566695,0.011383198550498932,0.003255310757209511,0.009442482806116875,0.0,0.004737802023868819,0.0035873398116884076,0.01316033314847702,0.008195293346329055,0.003360379086889953,0.0034935007620501106,0.019881747397277938,0.013948774799577105,0.005665097003648131,0.006665356998468258,0.0035049055235217316,0.025995351053215043,0.0032395644105810834,0.008053094618518029,0.004704864220650794,0.0035661945578137014,0.011896086314668115,0.0033539983050636375,0.007222170242996223,0.003542894186146604,0.007256191672338886,0.009380142424485783,0.013773929801027105,0.005023716683150444,0.009864102884248143,0.02478778258757133,0.003116848289816914,0.0035770451515221464,0.0,0.0044614834492599925,0.008629439286006985
24,0.005410503366998896,0.008396306051375466,0.0,0.0,0.0,0.0,0.006132891373345412,0.008630648305569165,0.0,0.0,0.0,0.0,0.0,0.007411625399032513,0.0,0.0,0.0,0.007055549397602207,0.0,0.0,0.0,0.11895634883165727,0.0,0.0,0.0,0.0,0.0,0.005545198318946376,0.0,0.0,0.0,0.0,0.008500309708165902,0.0,0.053513738430794065,0.0,0.0,0.008685647561517098,0.0,0.0,0.00543607121232936,0.00902475272894993,0.007722377788670125,0.0,0.0,0.008377377723060174,0.0034473569259068646,0.0,0.02823371358654655,0.011881869053651663,0.0,0.0,0.00524064446900911,0.0,0.0,0.004288359252660373,0.012501206807270685,0.0,0.0,0.003219701166165397,0.0,0.013856186802949103,0.0
25,0.006237730972765854,0.012006557835234525,0.00804700597371091,0.004005666363897663,0.004944362528775701,0.004170065967426003,0.0,0.006583439286327715,0.0031464716262219307,0.005881512607970007,0.007369431763672958,0.007828475735326208,0.008725307758742928,0.006815520964792052,0.00849173046581644,0.0,0.007758221308254832,0.0033817529871308476,0.010121976352403821,0.006321358011277587,0.006262425065264916,0.0,0.005996600379659014,0.0059479755188821416,0.00533651823782943,0.0,0.007004408832107069,0.005985587298229107,0.0,0.004510977205193903,0.01489196640733355,0.0036028931977821034,0.005581831197858036,0.004551714669868576,0.0,0.015094744585034594,0.003938776187998476,0.009038083801536357,0.0,0.0,0.0,0.0035695101651130965,0.005207971041454009,0.0,0.0,0.007875638627603775,0.004133414272683234,0.0,0.0,0.0046185867219667165,0.009029858972217957,0.0,0.0,0.009793620499379582,0.0,0.0034901741381882486,0.003148549552143559,0.0,0.0,0.007193750655915622,0.0,0.006037505052557078,0.010677384564950383
26,0.006062808352754948,0.0,0.008872239774615924,0.0,0.0,0.014464099699799119,0.0,0.0,0.0,0.005032502790350324,0.0,0.0,0.0,0.0036122916639395168,0.0,0.0069540813137426785,0.0,0.018258859652013376,0.0,0.0,0.00787943099377587,0.00447102170473925,0.0,0.008159710837400785,0.0070324655415939345,0.024179339066039866,0.0,0.004247933861318887,0.05639057710350486,0.0,0.00944191046308937,0.0,0.03337960868473096,0.0,0.018637966417575424,0.0,0.0,0.007570646880083219,0.0,0.030845477046122106,0.003979362874543983,0.02964894249038153,0.0,0.0,0.004268472068006512,0.03889979211304805,0.008912208389730149,0.027222711115114644,0.05609939047345102,0.007516603859226696,0.006537406919317531,0.00366971323146239,0.005421432809441043,0.0,0.0,0.008266320160778584,0.0,0.0,0.009197719349569712,0.0,0.0,0.0,0.006216967224487461
27,0.005988705647988788,0.0,0.01104537026102215,0.0,0.0,0.0,0.0,0.011537623019251608,0.0,0.010684631760864944,0.0,0.0,0.0,0.004302371658716319,0.0,0.0,0.0,0.0,0.012134250672187954,0.0,0.0,0.0,0.0,0.008140218351934419,0.022188985769958574,0.0,0.0,0.007821238748426856,0.0,0.0,0.02488561675249472,0.0,0.0,0.0,0.0,0.025394433895848573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020188399655867214,0.0,0.0,0.005837736802992105,0.0,0.0,0.008153324403667336,0.0,0.0,0.0,0.0,0.0,0.007965307365225622
