,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0
1e-08,1.0000000000000102,0.9453241216814928,0.9376821742265743,0.9227152207547346,0.9173196299138626,0.9098279264578694,0.8962513593628674,0.8816500979123281,0.8707820251305456,0.8521638440313033,0.8401591636228892,0.8284791274665216,0.8102394305446915,0.7956798581558587,0.7689861686606497,0.7136770322065176,0.696304643516826,0.6753304827009216,0.5838425689654714,0.5410254791526571,0.0
3.162277660168379e-08,1.0000000000000102,0.9453241216814928,0.9376821742265743,0.9227152207547346,0.9173196299138626,0.9098279264578694,0.8962513593628674,0.8816500979123281,0.8707820251305456,0.8521638440313033,0.8401591636228892,0.8284791274665216,0.8102394305446915,0.7956798581558587,0.7689861686606497,0.7136770322065176,0.696304643516826,0.6753304827009216,0.5838425689654714,0.5410254791526571,0.0
1e-07,1.0000000000000102,0.9453241216814928,0.9376821742265743,0.9227152207547346,0.9173196299138626,0.9098279264578694,0.8962513593628674,0.8816500979123281,0.8707820251305456,0.8521638440313033,0.8401591636228892,0.8284791274665216,0.8102394305446915,0.7956798581558587,0.7689861686606497,0.7136770322065176,0.696304643516826,0.6753304827009216,0.5838425689654714,0.5410254791526571,0.0
3.162277660168379e-07,1.0000000000000102,0.9453241216814928,0.9376821742265743,0.9227152207547346,0.9173196299138626,0.9098279264578694,0.8962513593628674,0.8816500979123281,0.8707820251305456,0.8521638440313033,0.8401591636228892,0.8284791274665216,0.8102394305446915,0.7956798581558587,0.7689861686606497,0.7136770322065176,0.696304643516826,0.6753304827009216,0.5838425689654714,0.5410254791526571,0.0
1e-06,1.0000000000000102,0.9453241216814928,0.9376821742265743,0.9227152207547346,0.9173196299138626,0.9098279264578694,0.8962513593628674,0.8816500979123281,0.8707820251305456,0.8521638440313033,0.8401591636228892,0.8284791274665216,0.8102394305446915,0.7956798581558587,0.7689861686606497,0.7136770322065176,0.696304643516826,0.6753304827009216,0.5838425689654714,0.5410254791526571,0.0
3.162277660168379e-06,1.0000000000000102,0.9453241216814928,0.9376821742265743,0.9227152207547346,0.9173196299138626,0.9098279264578694,0.8962513593628674,0.8816500979123281,0.8707820251305456,0.8521638440313033,0.8401591636228892,0.8284791274665216,0.8102394305446915,0.7956798581558587,0.7689861686606497,0.7136770322065176,0.696304643516826,0.6753304827009216,0.5838425689654714,0.5410254791526571,0.0
1e-05,0.9994113728952784,0.9451512279121159,0.9374794347583512,0.9225344419950053,0.9170578067554422,0.9091133614874288,0.8962049322208351,0.8812906549679961,0.8707511434477699,0.8518439996083615,0.8401579720700455,0.8282557836899787,0.8101496946129693,0.7956174999395252,0.7689861686606497,0.7136770322065176,0.696304643516826,0.6753304827009216,0.5838425689654714,0.5410254791526571,0.0
3.1622776601683795e-05,0.9907324709866553,0.9421847197061136,0.934676225126824,0.9196919550522815,0.9129219324397878,0.9061487822265506,0.892508589435297,0.8782750899478804,0.8670590671098445,0.8485492455879309,0.83582325141302,0.8241020038155834,0.8055095041984743,0.7887961303603697,0.7657759760124293,0.7128596036615256,0.6923379323657171,0.6700596316512716,0.5710243323853122,0.5398223453070736,0.0
0.0001,0.9520742666870632,0.9277741635339117,0.9190500417994348,0.903758072440167,0.8975149845659887,0.8920012444245917,0.871889488023696,0.8593862082517191,0.8505776640320396,0.8279672119735652,0.8085254874348179,0.7994789689577482,0.7452498598819991,0.7314359563569016,0.7260242678317691,0.675920270608705,0.6446592543526413,0.6349914184547303,0.5255162479126096,0.48075717717123856,0.0
