,0,28,116,138,142,145,160,166,171,181,192,206,209,213,216,220,223,227,229,233,239,248,259,267,273,279
1,-3.1870866433571443,-3.1870866433571443,-3.1870866433571443,-2.5503100347898786,-2.406770886285341,-2.4362482396130263,-2.130733412020227,-2.790129028347288,-2.81679640964042,-1.9355712951091641,-1.8914174282925516,-0.9859027336160072,-0.8100316138071013,-0.7162147912140115,-0.7564931283205727,-0.8865689757338324,-1.0384980303962363,-1.0492825333709639,-0.9788152718673295,-1.132689986635923,-1.1501001046507902,-1.472578160642952,-1.633969806993373,-1.5693835265549672,-1.5375051723747906,-1.3378807896903304
2,-3.1870866433571443,-3.1870866433571443,-3.1870866433571443,-2.950555743694219,-2.8881327832366557,-2.9434039368775435,-2.187389758814425,-3.1870866433571443,-2.807400800674121,-2.2251444114042735,-2.201070615245592,-1.1537485148433904,-0.9174510427629351,-0.7361122816087706,-0.8488058195489794,-0.9710634193332529,-0.7519553114157549,-0.9502704941152073,-0.6824728293847141,-0.978661406279654,-1.1784650151383909,-1.5610353950505391,-1.854304591160026,-1.8321615820776027,-1.9310213514149994,-1.7999152945379908
3,-3.1870866433571443,-3.1870866433571443,-3.1870866433571443,-3.1870866433571443,-3.1870866433571443,-3.1870866433571443,-3.1870866433571443,-2.938905281726734,-2.4010930617636403,-1.9861925701752492,-1.5894998126630906,-1.1591217970361294,-0.9960382355410582,-0.9979988412222787,-0.9384093629575028,-0.7921984601838122,-0.9113203009760406,-1.0345821729349811,-0.8186972965070851,-0.9506297379010822,-0.9996247502917628,-1.0368629899941872,-0.9718647647087945,-1.0010472219895454,-0.8476000999523874,-1.0153972066850758
4,-0.8002202990230507,-0.7838818380756207,-1.1560511173430874,-1.309849635944359,-1.2800627277899237,-1.3293836249789606,-1.080321632622185,-1.1652685709165633,-1.035928801836086,-1.1695365498313979,-1.1492076742335033,-1.5513003469128515,-1.337012313066366,-1.5589490365986027,-1.5433568903079131,-1.5134365424910547,-1.426528916929557,-1.3367421920905609,-1.553357327396577,-1.2966685022140214,-1.3959756248601165,-1.2178961750824455,-1.1622917641397539,-1.3596347999642873,-1.5702204945952911,-1.2317256775999539
5,-1.113155419571303,-1.307329405830587,-1.3065137523457537,-1.2690187501093437,-1.2624066473002238,-1.2550995372416072,-1.2254284798729127,-1.2828656166286727,-1.365016962611533,-1.3019498174527258,-1.2437368378582907,-1.5234501112474452,-1.3461170148040766,-1.584647955876059,-1.444992354772362,-1.3590984675456697,-1.2412308954671571,-1.2300960341588865,-1.2431419545526423,-1.2583277042711416,-1.2948319872789393,-1.1528713316675507,-1.2549873539070904,-1.2953070846078045,-1.2881371970857824,-1.318883716069421
6,-2.121219426771872,-2.251248112956779,-3.1870866433571443,-3.1870866433571443,-3.1870866433571443,-3.1870866433571443,-1.4857731703091626,-1.6185810975346862,-1.590583499215015,-1.6020199075316015,-1.3208730433185618,-0.7381197851986105,-1.3045479329164278,-1.0195878835619379,-1.2283456733582578,-1.3456730287052208,-1.2120306601188,-1.132047293810969,-1.3710727851267546,-1.3093736090752743,-1.2170842216128048,-1.3611709343876712,-1.6850632262800205,-1.5489173437114834,-1.7138703199484597,-1.354070977658182
7,-1.642392751907809,-1.6281486402100225,-2.4995766526451813,-2.1382548448273133,-2.1209156843488564,-1.8421566834196195,-1.5224949159367898,-1.485156739947789,-1.507979446785831,-1.427604768633009,-1.1818718504744847,-2.2106210016130072,-1.375592483274268,-2.9925943962883017,-1.5042494198126881,-1.4769028700840439,-1.627437319220873,-1.1155917275750358,-1.8352439204469257,-1.2378828520781608,-1.4226419919462383,-1.1052392825868298,-1.0543752925571028,-0.7861653733103273,-1.1698850191641728,-1.202243793989005
8,-0.7054572839809145,-0.6027607408214352,-0.8563664579504044,-0.8093579644873372,-0.8561929895792232,-0.9706001263785923,-0.9224118486963986,-1.0600619343535833,-0.9583899034287072,-1.218006958367539,-1.0371334527010247,-1.741590876419163,-1.4169329262618091,-2.0253736774642515,-1.5009603061030312,-1.4339888906610738,-1.4467573158174518,-1.1927713042105768,-1.5096492845936276,-1.2206564141059326,-1.3039944734955002,-1.050905209328035,-1.119451035487816,-1.2034146024885164,-1.4563684103952115,-1.1175714450047483
9,-2.6237836740359044,-3.1870866433571443,-3.1870866433571443,-3.1870866433571443,-3.1870866433571443,-3.1870866433571443,-1.8118043912736495,-1.6658789958216735,-1.8969456229875008,-1.504913607352244,-1.8363988284134523,-1.6645179758737194,-1.6491240628726371,-1.6927888017563393,-1.6286163056897585,-1.768731098413445,-1.8180697895144922,-2.4029652509529567,-2.16265689951824,-2.1816781520669726,-2.0405389894403787,-2.1237657748472665,-1.9450694252135612,-1.9068553129851178,-1.8427579767844586,-1.6667994526004128
10,-1.851747278087965,-2.2334327823077147,-2.0028180871034045,-1.4765654255168463,-1.375928385219129,-1.4327533032206303,-1.7991512086142933,-1.7131535074638335,-1.8047613996020702,-1.3810437518514818,-1.6512072875148256,-1.658762179937442,-1.659138846934476,-1.8225771313771897,-1.7838118804161676,-1.7539494712402743,-1.826052154804792,-1.9001251419251273,-1.6917893935137214,-1.8256400514286244,-1.727588346033087,-1.833761269925456,-1.7153332556509928,-1.6343955829122592,-1.5777879714308525,-1.7841033733752794
11,-3.1870866433571443,-3.1870866433571443,-3.1870866433571443,-3.1870866433571443,-3.1870866433571443,-3.1870866433571443,-2.407236202322213,-2.454801639127477,-2.69185767303212,-2.4139204099809852,-2.1003852190387757,-1.1807202348806107,-1.7494458362616927,-1.4727444014802684,-1.6675073795910935,-1.9314228655972854,-1.8661626549111237,-1.7744792504046263,-2.1056963831672224,-1.9123235036992368,-1.8217907144671461,-2.2330290852501467,-2.7106381915387194,-2.5606807002029277,-3.1870866433571443,-2.2807337437769157
12,-1.663407582098236,-2.121487060410373,-1.7946221296200635,-1.196441426603668,-1.1999023281504035,-1.397581527621116,-1.6902607636956526,-1.7871410325338608,-1.8259581796932949,-1.5653851360283189,-1.8680847642160485,-2.576072321868341,-1.9295789781175778,-2.7252190085556536,-2.1949722368625126,-2.1666835111632494,-2.1279399297097115,-2.1261116477174555,-2.3936120069156606,-2.3251641392797113,-2.2401229020157616,-2.1609542751040873,-2.127081247410809,-1.8484525512974432,-2.1516851816641425,-2.0524079919619043
